,Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
577,578,578,W76958,4457b111-c43b-443b-a202-c2b077f3ed16,Elyria,OH,Lorain,44035,41.36515,-82.12938,63318,Suburban,America/New_York,Newspaper journalist,1.0,84,"Some College, Less than 1 Year",Full Time,33186.785,Divorced,Female,No,9.017322593,16,2,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Mailed Check,3.998433243,125.1630971,327.6622533,5,5,5,5,3,4,4,6
587,588,588,M896880,59d85d4d-e75b-49e6-abd9-e11a83263959,Danville,CA,Contra Costa,94526,37.81442,-121.9915,32539,Urban,America/Los_Angeles,Medical illustrator,0.0,58,No Schooling Completed,Full Time,46426.0,Never Married,Female,No,8.53788571,15,2,0.0,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,No,No,Yes,Yes,Credit Card (automatic),36.19603,114.0955944,386.0863102,5,4,5,2,5,3,3,4
589,590,590,F744495,b881fbfd-5d88-41c6-b09c-01a3b9cec80e,Los Angeles,CA,Los Angeles,90016,34.02872,-118.3546,46581,Rural,America/Los_Angeles,Academic librarian,1.0,71,Bachelor's Degree,Full Time,82554.24,Separated,Female,No,3.643334931,18,1,0.0,No,One year,No,No,None,Yes,No,No,No,No,Yes,No,No,No,Mailed Check,3.113737885,92.00899337,278.5411418,3,3,3,2,5,3,3,3
592,593,593,X987521,c09f56b6-1b05-46ea-b33c-8d9fed4dea5c,Westerville,OH,Franklin,43081,40.11064,-82.89134,61572,Suburban,America/New_York,"Surveyor, building",2.0,80,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Married,Male,Yes,10.28180131,10,0,0.0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic Check,15.37990405,206.9305175,1795.270512,2,3,2,3,4,2,1,3
598,599,599,D880681,25f6cede-01e7-4389-9d43-fe29b888b720,Lancaster,PA,Lancaster,17602,40.01503,-76.24601,51069,Suburban,America/New_York,Tour manager,1.0,80,"Some College, 1 or More Years, No Degree",Full Time,42659.99,Never Married,Male,No,10.97996169,10,0,0.0,Yes,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Electronic Check,14.57312339,137.4697851,1329.158978,5,4,5,1,4,4,4,3
604,605,605,T522390,935f8b52-4228-43dd-b009-2c21ad0e0470,Raleigh,NC,Wake,27614,35.94725,-78.61915,33287,Suburban,America/New_York,"Designer, blown glass/stained glass",1.0,55,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Married,Female,No,10.80468602,9,1,0.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),14.46037646,140.5446982,1435.057667,4,4,4,4,3,3,3,2
621,622,622,S636055,bba47549-f3bb-46d7-b4f3-1c4effa75b3b,Marlton,NJ,Burlington,8053,39.86049,-74.89466,45193,Rural,America/New_York,Energy manager,1.0,43,"9th Grade to 12th Grade, No Diploma",Full Time,14900.46,Divorced,Female,Yes,10.99339536,10,2,0.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Credit Card (automatic),1.445148407,163.4173567,3382.424,3,2,3,3,4,3,1,4
644,645,645,X564691,2a189133-d4f2-4d24-af5c-fa6961fca775,Dallas,TX,Dallas,75216,32.71162,-96.78369,54150,Urban,America/Chicago,Adult guidance worker,2.0,59,Associate's Degree,Full Time,33186.785,Widowed,Female,Yes,9.050125324,10,1,0.0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Credit Card (automatic),4.483251529,159.4593338,558.9953054,3,3,4,5,3,3,3,4
646,647,647,P591493,e5e2bac1-d8a2-4978-a35e-453b88138b40,Edmond,OK,Oklahoma,73034,35.70184,-97.4255,44647,Rural,America/Chicago,"Research officer, trade union",1.0,81,Regular High School Diploma,Student,85742.06,Widowed,Male,No,10.86469377,8,1,0.0,No,Two Year,No,No,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Electronic Check,6.357562637,152.3659226,3382.424,3,4,3,4,3,4,5,3
655,656,656,S721167,f820ef12-654b-4b7b-93de-b28fe59d8fd2,York,PA,York,17403,39.92296,-76.71339,39641,Suburban,America/New_York,"Administrator, local government",1.0,68,"Some College, 1 or More Years, No Degree",Retired,94520.02,Divorced,Female,No,2.199486731,11,1,0.0,Yes,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,No,Mailed Check,7.243986575,146.170473,708.0622854,5,4,5,3,4,3,4,4
662,663,663,V733953,d66bbbc3-aee0-41a9-9c4d-661af1e60bcb,Las Vegas,NV,Clark,89147,36.11274,-115.2801,53140,Urban,America/Los_Angeles,Textile designer,0.0,48,Bachelor's Degree,Full Time,70806.33,Never Married,Female,No,15.15448873,18,0,0.0,No,One year,Yes,No,None,Yes,No,Yes,No,Yes,No,Yes,No,No,Mailed Check,10.28281832,120.0674764,1200.853937,3,3,3,3,4,4,3,3
738,739,739,Y531744,e186741b-fa6b-49ab-82c8-b16a0e72b54a,Citrus Heights,CA,Sacramento,95610,38.69494,-121.27174,45995,Suburban,America/Los_Angeles,"Copywriter, advertising",3.0,53,"9th Grade to 12th Grade, No Diploma",Retired,33186.785,Married,Male,No,9.316509023,12,2,0.0,No,One year,No,No,DSL,Yes,No,Yes,Yes,No,No,Yes,No,No,Mailed Check,6.503513341,142.5060883,1495.554533,4,3,5,2,4,3,2,4
740,741,741,Z719846,4e3661de-a8d3-400c-8099-9cf6658c4fdf,Oakland,CA,Alameda,94601,37.7767,-122.2184,52299,Rural,America/Los_Angeles,English as a foreign language teacher,1.0,55,GED or Alternative Credential,Part Time,88666.42,Married,Male,No,10.29307259,16,2,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),2.282601557,126.8379715,3382.424,3,1,4,3,3,3,5,3
744,745,745,B209742,ea5c7321-2ae7-4668-a2e0-deb5b93dd2f9,Baldwin,NY,Nassau,11510,40.65019,-73.60805,33484,Rural,America/New_York,"Designer, interior/spatial",1.0,70,"Some College, 1 or More Years, No Degree",Full Time,27588.53,Widowed,Male,No,10.16438742,13,4,1.0,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Credit Card (automatic),12.11795763,161.4593056,1386.813604,5,4,5,2,3,4,5,3
747,748,748,Z473183,86cfe6ca-b450-45b0-ae82-c4a6902c78db,Grayslake,IL,Lake,60030,42.33666,-88.04459,36817,Rural,America/Chicago,Chartered legal executive (England and Wales),9.0,53,No Schooling Completed,Full Time,61475.04,Divorced,Male,No,12.75809026,12,3,1.0,No,One year,No,No,None,No,No,Yes,No,No,No,No,Yes,Yes,Bank Transfer(automatic),7.607475355,115.7791279,1150.859858,4,4,5,3,2,6,4,4
771,772,772,U158712,1bc4d134-89c2-4e7e-84d8-f8c04bed677a,Corona,CA,Riverside,92879,33.87975,-117.53545,46920,Urban,America/Los_Angeles,Health physicist,4.0,76,Regular High School Diploma,Part Time,45553.16,Never Married,Male,Yes,13.72912997,15,3,0.0,No,One year,No,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Bank Transfer(automatic),36.19603,171.7610359,1587.044822,4,5,4,4,4,4,3,4
774,775,775,Y983317,8bc43181-15b1-4180-b54b-2794fa415d72,Orlando,FL,Orange,32810,28.62144,-81.42942,39384,Suburban,America/New_York,Make,1.0,53,Nursery School to 8th Grade,Part Time,33186.785,Separated,Female,No,9.28769637,7,2,1.0,No,One year,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Credit Card (automatic),9.07068647,187.1480537,1099.486982,3,4,3,5,4,4,3,2
779,780,780,T846662,7189783c-2424-4cc7-895b-0866864a4a38,Santee,CA,San Diego,92071,32.85128,-116.99146,57511,Urban,America/Los_Angeles,Consulting civil engineer,1.0,76,"9th Grade to 12th Grade, No Diploma",Full Time,10589.74,Never Married,Female,Yes,8.703448245,16,2,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Credit Card (automatic),8.908332009,195.785872,982.2094626,5,4,3,6,4,4,5,4
801,802,802,R30010,9d759e7d-135a-449c-8379-055c47ebab73,Deland,FL,Volusia,32720,29.00962,-81.36797,31819,Urban,America/New_York,Tourist information centre manager,4.0,75,"Some College, 1 or More Years, No Degree",Full Time,17089.24,Divorced,Male,Yes,11.13841694,18,0,0.0,No,Two Year,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,4.612099351,223.3766435,1479.639912,3,4,2,4,4,2,1,5
821,822,822,R736548,71322466-f434-456d-84e7-20cbe36abdd7,Jackson,TN,Madison,38301,35.58601,-88.85286,33168,Urban,America/Chicago,"Therapist, drama",4.0,82,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Never Married,Female,Yes,11.61096768,14,0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,24.19132114,243.8258268,3382.424,4,4,3,4,1,5,4,4
829,830,830,E682726,cedb18f0-6255-424c-9594-c87fae41b2cd,Folsom,CA,Sacramento,95630,38.66707,-121.14176,76973,Rural,America/Los_Angeles,Lobbyist,1.0,56,"Some College, 1 or More Years, No Degree",Student,78944.18,Divorced,Male,Yes,9.484757655,17,2,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),8.654535873,195.1979023,1120.116258,5,3,4,4,5,4,3,3
836,837,837,S207969,75a17c68-ce0a-4d7b-8fca-7909f49fa058,Philadelphia,PA,Philadelphia,19134,39.98981,-75.10842,61509,Urban,America/New_York,Counselling psychologist,1.0,53,No Schooling Completed,Full Time,33186.785,Widowed,Female,No,7.127530567,11,1,1.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Mailed Check,15.74763468,143.093983,2044.73861,3,4,4,4,3,3,3,3
837,838,838,C810403,98e59e60-0d3a-4020-8aac-286fe642d1bb,Spring,TX,Harris,77389,30.11516,-95.50749,35349,Rural,America/Chicago,"Research officer, political party",10.0,19,Bachelor's Degree,Full Time,23299.98,Separated,Female,No,9.091535025,16,1,1.0,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,23.956929,128.9934306,2653.32821,3,3,3,4,2,4,5,2
851,852,852,Q407375,9015906d-c270-4eb7-8a90-7eb9008ca9e5,Williamstown,NJ,Gloucester,8094,39.65352,-74.9672,40337,Urban,America/New_York,Agricultural engineer,1.0,83,"Some College, Less than 1 Year",Unemployed,47218.76,Widowed,Female,Yes,11.73491123,11,2,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,36.19603,228.5650546,2601.095159,4,4,3,3,3,4,3,3
855,856,856,H991225,bb271321-95e3-4d29-b6c4-08003ad692f9,Everett,WA,Snohomish,98203,47.94354,-122.23321,35603,Urban,America/Los_Angeles,"Teacher, music",1.0,18,"Some College, Less than 1 Year",Part Time,33186.785,Never Married,Female,Yes,8.435444325,6,2,0.0,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),4.667703398,248.0770022,1621.139508,4,4,4,4,3,3,4,4
869,870,870,R447088,15eaaf30-1f79-46c7-9263-8eb8af8cd559,West Palm Beach,FL,Palm Beach,33415,26.66033,-80.12739,51582,Rural,America/New_York,Chartered management accountant,0.0,53,Regular High School Diploma,Full Time,2978.04,Widowed,Male,No,11.40938681,17,2,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Mailed Check,3.11643578,179.2228723,473.0515906,5,5,5,3,2,5,3,3
890,891,891,X224369,b0c83332-b83b-4184-ab4e-2f5d2d670a27,Broomfield,CO,Jefferson,80021,39.89096,-105.11448,33725,Urban,America/Denver,"Production assistant, television",1.0,83,Regular High School Diploma,Full Time,71916.6,Divorced,Female,No,8.826655658,16,0,1.0,No,Two Year,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,No,Yes,Credit Card (automatic),6.471903209,137.2764203,644.2789946,4,3,4,4,4,4,4,3
897,898,898,P911138,152465cd-2fda-423e-9706-7de37a357af4,Winter Springs,FL,Seminole,32708,28.68735,-81.27273,44826,Suburban,America/New_York,"Doctor, general practice",1.0,49,Bachelor's Degree,Full Time,33186.785,Widowed,Female,No,12.41385549,13,0,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Electronic Check,36.19603,163.25042,1460.632443,5,4,4,3,5,4,4,4
906,907,907,T79206,30eb424e-e62d-429a-bae2-7d49312e674d,Los Angeles,CA,Los Angeles,90034,34.03068,-118.39954,55652,Suburban,America/Los_Angeles,Museum/gallery exhibitions officer,0.0,53,Bachelor's Degree,Full Time,33186.785,Widowed,Male,Yes,9.656261695,11,0,1.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),3.105139512,219.6576145,809.979871,4,4,3,4,4,4,4,4
969,970,970,N871301,b6d0104e-81c0-4a6d-8600-f4b1bad61e7f,Indianapolis,IN,Marion,46224,39.79543,-86.2565,37464,Suburban,America/Indiana/Indianapolis,Ergonomist,1.0,44,Regular High School Diploma,Full Time,47154.41,Widowed,Male,No,12.08318002,12,2,0.0,No,One year,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),8.979360083,200.4835902,1784.759356,3,2,4,4,3,5,3,4
985,986,986,A609766,05c5c026-5462-4c67-85bb-62cf081f24ad,Redwood City,CA,San Mateo,94061,37.46155,-122.23679,39624,Suburban,America/Los_Angeles,Manufacturing systems engineer,4.0,31,Regular High School Diploma,Part Time,48925.7,Married,Male,Yes,38.19933706,11,0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),19.02547148,251.965685,2323.778584,3,2,2,3,3,3,4,2
990,991,991,A977827,56f119ed-fbbf-4c76-aaf9-18d929bb1173,Brandon,FL,Hillsborough,33511,27.90985,-82.2946,57642,Suburban,America/New_York,Web designer,1.0,58,"Some College, 1 or More Years, No Degree",Retired,45252.03,Separated,Male,Yes,36.16560843,14,1,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,3.079467822,248.1572403,841.9396981,3,3,4,3,4,3,5,4
1001,1002,1002,T359597,f8f1a109-827b-4360-b465-1950de85ccd4,Santa Cruz,CA,Santa Cruz,95060,37.03426,-122.12038,47367,Suburban,America/Los_Angeles,"Engineer, agricultural",1.0,44,Associate's Degree,Full Time,6315.99,Widowed,Female,Yes,9.448063574,6,0,0.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic Check,6.429025787,166.1513766,800.3296612,4,3,4,4,4,4,3,5
1043,1044,1044,K529382,d360af71-0ddd-406c-9e5f-c76bd26cb27c,Medford,OR,Jackson,97504,42.32693,-122.79869,47645,Rural,America/Los_Angeles,Hydrographic surveyor,1.0,84,Associate's Degree,Full Time,20614.28,Divorced,Male,Yes,9.880997049,14,0,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Mailed Check,2.601455981,232.5390489,721.8510774,2,1,2,2,5,1,2,3
1085,1086,1086,E110276,165b6868-9a3b-4cd5-b7f0-a3c6ef300862,Calexico,CA,Imperial,92231,32.68754,-115.54116,40019,Rural,America/Los_Angeles,"Psychotherapist, child",0.0,53,Nursery School to 8th Grade,Full Time,33186.785,Widowed,Female,No,39.13673036,8,0,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),36.19603,232.7541481,1671.835787,3,4,3,4,4,2,2,3
1096,1097,1097,E555705,f37fccb9-9862-48bd-824e-f915f4bdbc16,San Ramon,CA,Contra Costa,94583,37.75515,-121.97273,35102,Suburban,America/Los_Angeles,Air broker,7.0,50,Associate's Degree,Part Time,162360.14,Never Married,Female,No,12.53895287,10,0,0.0,No,One year,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,16.99923183,159.0346619,1761.052193,2,1,2,3,3,3,3,3
1107,1108,1108,O952685,00772c11-7dc9-414c-bfb9-f7e04d857aee,San Antonio,TX,Bexar,78201,29.46876,-98.52824,46775,Rural,America/Chicago,"Journalist, broadcasting",1.0,53,"Some College, Less than 1 Year",Full Time,33186.785,Widowed,Female,Yes,10.7337056,12,1,0.0,No,Month-to-month,No,No,None,Yes,Yes,No,No,No,Yes,Yes,No,No,Electronic Check,7.522520984,150.5611849,1021.026757,3,3,3,5,4,3,4,4
1113,1114,1114,U608200,5ec09a20-85a3-4e03-8425-38566cf4cff0,Los Angeles,CA,Los Angeles,90024,34.06568,-118.43506,50288,Rural,America/Los_Angeles,"Scientist, biomedical",1.0,32,Nursery School to 8th Grade,Full Time,19439.54,Married,Male,Yes,14.85786648,15,1,1.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Electronic Check,5.901029789,138.8979697,1259.468498,4,3,4,3,4,3,4,3
1131,1132,1132,Y396609,f614b1db-9bc1-4809-bb0e-06c225ec0d33,Pasadena,MD,Anne Arundel,21122,39.11839,-76.50162,60461,Rural,America/New_York,"Scientist, physiological",1.0,42,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Never Married,Male,No,12.07132119,10,1,1.0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,3.12313921,194.2097684,875.1196392,4,4,2,4,3,3,4,4
1150,1151,1151,Y104736,3c453c20-4c57-446c-845f-d3ce1f37cd12,Key West,FL,Monroe,33040,24.58549,-81.75449,34784,Rural,America/New_York,"Civil engineer, contracting",0.0,43,Associate's Degree,Part Time,33186.785,Separated,Female,No,8.781991754,17,2,2.0,No,One year,No,No,DSL,Yes,No,No,No,Yes,No,No,No,No,Electronic Check,17.67252758,105.4799171,1965.221779,4,3,4,2,5,1,1,1
1156,1157,1157,L327497,48c147f1-b66c-4c88-81de-b93bb8726e13,Albuquerque,NM,Bernalillo,87110,35.10811,-106.5781,38753,Suburban,America/Denver,"Editor, film/video",1.0,53,Associate's Degree,Part Time,55264.57,Married,Female,No,12.69541175,14,2,0.0,Yes,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Credit Card (automatic),10.22370845,207.3467927,1289.886774,4,3,2,3,4,4,3,4
1159,1160,1160,P752014,253e991d-cf3a-4c9a-ac8c-ec0b9d78f41d,Greensburg,PA,Westmoreland,15601,40.31518,-79.53553,57955,Rural,America/New_York,Retail buyer,3.0,56,Regular High School Diploma,Student,60109.62,Separated,Male,Yes,16.15375033,11,1,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),9.932932319,223.0112338,1898.286119,3,4,4,5,5,4,3,3
1162,1163,1163,M241678,664db233-4d44-4041-a3f8-6a54a5add1bc,Pickerington,OH,Fairfield,43147,39.89927,-82.74211,41000,Rural,America/New_York,Sales promotion account executive,0.0,20,Regular High School Diploma,Unemployed,99100.1,Widowed,Female,Yes,9.113472201,5,0,0.0,No,Two Year,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Credit Card (automatic),9.26064585,221.8189026,1821.82345,3,4,3,4,5,3,3,4
1173,1174,1174,T544616,a8eeff92-a2fe-4c3a-99f5-c034cd0d6e65,San Marcos,TX,Guadalupe,78666,29.87958,-97.96642,79276,Urban,America/Chicago,Fast food restaurant manager,3.0,85,"9th Grade to 12th Grade, No Diploma",Full Time,18788.66,Widowed,Male,No,15.39572805,14,1,0.0,No,One year,No,No,Fiber Optic,No,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),9.378558244,192.492623,1150.450972,2,3,3,4,3,4,4,5
1186,1187,1187,G991506,e012269c-aa15-48c6-bcbb-93de3cc5e27d,Redmond,OR,Deschutes,97756,44.27851,-121.21385,37540,Rural,America/Los_Angeles,Industrial buyer,1.0,35,No Schooling Completed,Full Time,33186.785,Never Married,Female,No,8.883531922,12,1,1.0,No,Two Year,No,No,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Mailed Check,5.873359501,127.3155393,1160.756141,4,5,4,4,5,6,4,4
1191,1192,1192,K740871,1d681046-72d5-444f-961f-6e86ad97db7a,Cumming,GA,Forsyth,30041,34.20039,-84.09417,66531,Urban,America/New_York,Chartered accountant,0.0,24,"Some College, 1 or More Years, No Degree",Part Time,7945.24,Married,Male,No,41.48783975,9,0,1.0,Yes,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,6.691537735,162.7941432,805.3931837,4,5,4,4,4,3,4,5
1195,1196,1196,H885464,20d3e917-948d-41d9-bdbb-baef95f56828,Lancaster,CA,Los Angeles,93534,34.71569,-118.15122,39088,Rural,America/Los_Angeles,Furniture designer,0.0,54,"Some College, Less than 1 Year",Full Time,21647.96,Married,Female,Yes,8.80893444,18,0,0.0,No,Two Year,No,No,None,No,No,Yes,Yes,No,No,No,Yes,Yes,Mailed Check,7.629294031,150.7838996,3382.424,4,4,3,4,4,5,4,6
1211,1212,1212,R699488,ad09b1f2-d9da-46f2-a2d2-f33c6ffc840c,La Puente,CA,Los Angeles,91744,34.02889,-117.93732,87240,Suburban,America/Los_Angeles,"Engineer, drilling",0.0,80,Regular High School Diploma,Unemployed,33186.785,Never Married,Female,Yes,2.862713874,18,1,0.0,Yes,Month-to-month,No,No,None,Yes,No,No,No,Yes,No,Yes,Yes,No,Credit Card (automatic),5.550110436,188.40812,894.4102553,4,5,4,5,4,5,4,4
1218,1219,1219,I787322,f3f4daae-42f3-4825-aa16-c212bdff228e,Snellville,GA,Gwinnett,30078,33.86165,-84.01787,35824,Rural,America/New_York,Outdoor activities/education manager,1.0,24,Regular High School Diploma,Full Time,18692.53,Separated,Male,Yes,14.96638481,12,0,0.0,No,Month-to-month,No,Yes,None,Yes,Yes,Yes,No,No,No,No,Yes,No,Electronic Check,12.09641389,152.6955525,1461.101266,3,3,3,3,3,2,3,3
1224,1225,1225,V37260,3bf78c39-8d5c-448f-ba92-46d4fcfc64c3,Alexandria,VA,Fairfax,22310,38.78467,-77.12149,32195,Urban,America/New_York,Land,7.0,47,Regular High School Diploma,Part Time,33186.785,Divorced,Female,No,12.50652871,17,2,0.0,No,Month-to-month,Yes,No,Fiber Optic,No,No,No,No,No,No,No,Yes,No,Credit Card (automatic),18.42609229,149.5216895,3382.424,3,3,2,4,2,4,4,3
1233,1234,1234,V198321,f5c5708d-7999-4d27-a8bd-f181dbed18c4,San Jose,CA,Santa Clara,95120,37.18235,-121.84392,37774,Urban,America/Los_Angeles,Occupational hygienist,0.0,34,"Some College, Less than 1 Year",Full Time,33186.785,Separated,Female,No,9.488749275,9,1,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,7.629943705,150.5085895,954.1807838,4,4,4,4,4,5,3,4
1260,1261,1261,B308070,42eb3772-b630-4123-b082-fc03f66e7593,Gaithersburg,MD,Montgomery,20877,39.14088,-77.18824,38885,Rural,America/New_York,Clinical cytogeneticist,1.0,53,Regular High School Diploma,Part Time,38513.67,Widowed,Male,Yes,12.14951737,10,2,0.0,No,Month-to-month,Yes,Yes,None,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,8.16762508,142.709263,1148.911745,4,4,4,4,3,2,1,5
1264,1265,1265,X528575,3a58f8b3-113d-4c22-b903-58102deeeca0,Des Moines,IA,Polk,50317,41.61629,-93.54711,37976,Suburban,America/Chicago,"Producer, television/film/video",0.0,79,Master's Degree,Retired,20078.44,Never Married,Female,Yes,13.60842568,12,1,1.0,Yes,One year,Yes,No,None,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),5.011735021,188.9403643,847.9561126,3,4,3,4,3,4,4,5
1273,1274,1274,I407574,b9841573-90d7-4dbf-bad5-f92c62bac964,Madera,CA,Madera,93637,36.91104,-120.18748,39381,Suburban,America/Los_Angeles,"Psychologist, counselling",4.0,33,"Some College, 1 or More Years, No Degree",Full Time,43436.42,Never Married,Male,Yes,7.982151057,11,0,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,12.60420397,243.0120947,1809.863378,2,3,4,6,4,4,3,4
1304,1305,1305,G371724,6ad589a6-42b2-40ab-bc3c-f9c8a17eca7f,Rexburg,ID,Madison,83440,43.81596,-111.82301,36202,Urban,America/Boise,Trade mark attorney,0.0,87,"Some College, 1 or More Years, No Degree",Full Time,4523.8,Divorced,Male,No,13.26519408,11,1,0.0,No,One year,No,No,DSL,Yes,No,No,Yes,Yes,No,No,No,Yes,Electronic Check,15.59096202,127.0479351,1826.678884,4,3,3,3,5,3,2,2
1322,1323,1323,A959352,095b18aa-13f7-4b0c-bc8f-fab57fa2e6df,Coventry,RI,Kent,2816,41.69086,-71.61976,32825,Suburban,America/New_York,Building control surveyor,0.0,48,Bachelor's Degree,Unemployed,24892.78,Widowed,Female,No,7.736076766,17,0,1.0,No,Month-to-month,No,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,No,Credit Card (automatic),2.849622074,194.1667495,592.8646912,4,3,4,2,4,6,4,5
1323,1324,1324,M79725,38744ffc-699e-4103-83e1-7a3952d69600,Seguin,TX,Guadalupe,78155,29.5334,-97.93886,48863,Suburban,America/Chicago,"Journalist, broadcasting",1.0,42,Regular High School Diploma,Full Time,33186.785,Divorced,Female,No,14.19886617,12,1,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Mailed Check,12.61694943,111.7476684,1055.617042,3,3,3,3,4,5,4,4
1327,1328,1328,E919874,8ef3a9dd-56e4-4dea-bc00-b6463cb5f923,Raleigh,NC,Wake,27616,35.86728,-78.53812,53364,Rural,America/New_York,Sports coach,2.0,20,Associate's Degree,Part Time,12353.15,Married,Male,Yes,9.898992602,11,1,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),5.696461819,168.9131443,958.2229045,4,3,5,4,4,3,3,4
